benchmark,problem_id,config,seed,pass_all_tests,test_pass_rate,tokens_input,tokens_output,latency_seconds,revision_count,timestamp,model,error
HE,HumanEval/117,baseline,42,True,1.0,258,70,8.9722,0,2026-05-22T16:19:20.578332+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/117,baseline,123,True,1.0,258,70,6.1449,0,2026-05-22T16:19:29.655230+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/117,baseline,456,True,1.0,258,70,5.8516,0,2026-05-22T16:19:35.902948+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/118,baseline,42,True,1.0,229,75,7.3973,0,2026-05-22T16:19:41.856847+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/118,baseline,123,True,1.0,229,75,6.0536,0,2026-05-22T16:19:49.355770+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/118,baseline,456,True,1.0,229,75,5.937,0,2026-05-22T16:19:55.500131+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/119,baseline,42,True,1.0,247,119,10.7092,0,2026-05-22T16:20:01.534080+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/119,baseline,123,True,1.0,247,119,9.413,0,2026-05-22T16:20:12.339749+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/119,baseline,456,True,1.0,247,119,9.5732,0,2026-05-22T16:20:21.852025+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/120,baseline,42,False,0.0,299,18,3.8071,0,2026-05-22T16:20:31.494424+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/120,baseline,123,False,0.0,299,18,1.4926,0,2026-05-22T16:20:35.416072+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/120,baseline,456,False,0.0,299,18,1.5336,0,2026-05-22T16:20:37.020822+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/121,baseline,42,False,0.0,179,38,4.3208,0,2026-05-22T16:20:38.665219+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/121,baseline,123,False,0.0,179,38,3.3131,0,2026-05-22T16:20:43.092813+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/121,baseline,456,False,0.0,179,38,3.3833,0,2026-05-22T16:20:46.515267+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/122,baseline,42,True,1.0,214,34,4.1284,0,2026-05-22T16:20:50.008091+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/122,baseline,123,True,1.0,214,34,2.7937,0,2026-05-22T16:20:54.246956+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/122,baseline,456,True,1.0,214,34,2.8566,0,2026-05-22T16:20:57.152679+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/123,baseline,42,True,1.0,311,105,11.0576,0,2026-05-22T16:21:00.119454+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/123,baseline,123,True,1.0,311,105,10.0317,0,2026-05-22T16:21:11.286866+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/123,baseline,456,True,1.0,311,105,10.264,0,2026-05-22T16:21:21.423042+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/124,baseline,42,False,0.0,366,171,21.7814,0,2026-05-22T16:21:31.791737+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/124,baseline,123,True,1.0,366,181,20.4265,0,2026-05-22T16:21:53.671287+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/124,baseline,456,False,0.0,366,171,16.72,0,2026-05-22T16:22:14.200890+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/125,baseline,42,False,0.0,218,67,7.5941,0,2026-05-22T16:22:31.018553+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/125,baseline,123,False,0.0,218,67,6.3391,0,2026-05-22T16:22:38.717523+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/125,baseline,456,False,0.0,218,67,6.7314,0,2026-05-22T16:22:45.159334+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/126,baseline,42,True,1.0,326,82,10.1395,0,2026-05-22T16:22:51.993824+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/126,baseline,123,True,1.0,326,82,8.6045,0,2026-05-22T16:23:02.243247+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/126,baseline,456,True,1.0,326,82,10.5408,0,2026-05-22T16:23:10.987253+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/127,baseline,42,False,0.0,330,128,18.1261,0,2026-05-22T16:23:21.637417+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/127,baseline,123,False,0.0,330,128,16.0432,0,2026-05-22T16:23:39.866593+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/127,baseline,456,False,0.0,330,128,15.7257,0,2026-05-22T16:23:56.010883+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/128,baseline,42,True,1.0,200,82,10.8818,0,2026-05-22T16:24:11.838535+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/128,baseline,123,True,1.0,200,82,9.8629,0,2026-05-22T16:24:22.828847+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/128,baseline,456,True,1.0,200,81,8.7845,0,2026-05-22T16:24:32.802648+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/129,baseline,42,False,0.0,473,229,35.938,0,2026-05-22T16:24:41.696861+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/129,baseline,123,False,0.0,473,212,28.0447,0,2026-05-22T16:25:22.644820+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/129,baseline,456,False,0.0,473,212,20.9127,0,2026-05-22T16:25:55.701532+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/130,baseline,42,False,0.0,311,122,12.4063,0,2026-05-22T16:26:21.629790+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/130,baseline,123,False,0.0,311,121,10.7451,0,2026-05-22T16:26:34.131674+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/130,baseline,456,False,0.0,311,120,10.314,0,2026-05-22T16:26:44.976177+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/131,baseline,42,True,1.0,150,64,6.1027,0,2026-05-22T16:26:55.386114+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/131,baseline,123,True,1.0,150,66,5.5984,0,2026-05-22T16:27:01.587362+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/131,baseline,456,True,1.0,150,66,5.6348,0,2026-05-22T16:27:07.285659+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/132,baseline,42,False,0.0,210,65,6.6008,0,2026-05-22T16:27:13.019039+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/132,baseline,123,False,0.0,210,65,5.5259,0,2026-05-22T16:27:19.720454+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/132,baseline,456,False,0.0,210,65,5.5361,0,2026-05-22T16:27:25.345617+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/133,baseline,42,True,1.0,239,29,3.8994,0,2026-05-22T16:27:30.980940+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/133,baseline,123,True,1.0,239,29,2.3269,0,2026-05-22T16:27:34.992201+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/133,baseline,456,True,1.0,239,29,2.4112,0,2026-05-22T16:27:37.429093+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/134,baseline,42,False,0.0,219,49,5.2458,0,2026-05-22T16:27:39.951666+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/134,baseline,123,True,1.0,219,57,4.7182,0,2026-05-22T16:27:45.297897+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/134,baseline,456,False,0.0,219,49,4.0685,0,2026-05-22T16:27:50.113359+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/135,baseline,42,True,1.0,181,50,5.5558,0,2026-05-22T16:27:54.281546+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/135,baseline,123,True,1.0,181,50,5.0897,0,2026-05-22T16:27:59.933717+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/135,baseline,456,True,1.0,181,50,5.6101,0,2026-05-22T16:28:05.129887+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/136,baseline,42,True,1.0,219,77,12.298,0,2026-05-22T16:28:10.854723+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/136,baseline,123,True,1.0,219,66,7.8703,0,2026-05-22T16:28:23.283954+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/136,baseline,456,True,1.0,219,77,7.6764,0,2026-05-22T16:28:31.264865+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/137,baseline,42,True,1.0,218,92,12.0476,0,2026-05-22T16:28:39.178248+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/137,baseline,123,True,1.0,218,87,7.5899,0,2026-05-22T16:28:51.326182+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/137,baseline,456,True,1.0,218,90,6.748,0,2026-05-22T16:28:59.020652+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/138,baseline,42,True,1.0,157,28,2.7088,0,2026-05-22T16:29:05.870119+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/138,baseline,123,True,1.0,157,28,2.0225,0,2026-05-22T16:29:08.677664+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/138,baseline,456,True,1.0,157,28,2.0349,0,2026-05-22T16:29:10.792862+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/139,baseline,42,False,0.0,175,45,4.1137,0,2026-05-22T16:29:12.918424+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/139,baseline,123,False,0.0,175,45,2.6006,0,2026-05-22T16:29:22.045773+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/139,baseline,456,False,0.0,175,45,2.6044,0,2026-05-22T16:29:29.658410+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/140,baseline,42,False,0.0,183,24,2.0781,0,2026-05-22T16:29:37.272896+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/140,baseline,123,False,0.0,183,24,1.4032,0,2026-05-22T16:29:39.452256+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/140,baseline,456,False,0.0,183,24,1.4098,0,2026-05-22T16:29:40.954721+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/141,baseline,42,False,0.0,292,131,9.3965,0,2026-05-22T16:29:42.465301+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/141,baseline,123,False,0.0,292,131,9.5275,0,2026-05-22T16:29:51.964459+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/141,baseline,456,False,0.0,292,64,6.5224,0,2026-05-22T16:30:01.592888+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/142,baseline,42,True,1.0,249,55,7.378,0,2026-05-22T16:30:08.258321+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/142,baseline,123,True,1.0,249,47,5.0796,0,2026-05-22T16:30:15.755495+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/142,baseline,456,True,1.0,249,47,4.9099,0,2026-05-22T16:30:20.957521+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/143,baseline,42,True,1.0,227,96,12.3322,0,2026-05-22T16:30:25.990582+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/143,baseline,123,True,1.0,227,96,9.7895,0,2026-05-22T16:30:38.424825+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/143,baseline,456,True,1.0,227,96,12.076,0,2026-05-22T16:30:48.318708+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/144,baseline,42,True,1.0,234,61,8.0461,0,2026-05-22T16:31:00.493515+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/144,baseline,123,True,1.0,234,61,4.6755,0,2026-05-22T16:31:08.643802+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/144,baseline,456,True,1.0,234,64,4.8115,0,2026-05-22T16:31:13.446682+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/145,baseline,42,False,0.0,199,37,3.7913,0,2026-05-22T16:31:18.358832+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/145,baseline,123,False,0.0,199,37,2.6948,0,2026-05-22T16:31:22.279916+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/145,baseline,456,False,0.0,199,37,2.6837,0,2026-05-22T16:31:25.104617+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/146,baseline,42,True,1.0,206,87,7.429,0,2026-05-22T16:31:27.917265+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/146,baseline,123,False,0.0,206,93,6.8859,0,2026-05-22T16:31:35.453617+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/146,baseline,456,False,0.0,206,82,6.391,0,2026-05-22T16:31:42.449134+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/147,baseline,42,True,1.0,247,104,9.1735,0,2026-05-22T16:31:48.944064+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/147,baseline,123,True,1.0,247,104,7.7282,0,2026-05-22T16:31:59.212033+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/147,baseline,456,True,1.0,247,104,7.8207,0,2026-05-22T16:32:08.045452+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/148,baseline,42,True,1.0,287,119,10.4118,0,2026-05-22T16:32:16.969026+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/148,baseline,123,True,1.0,287,119,9.0922,0,2026-05-22T16:32:27.482401+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/148,baseline,456,True,1.0,287,119,9.0924,0,2026-05-22T16:32:36.675052+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/149,baseline,42,True,1.0,265,41,4.7057,0,2026-05-22T16:32:45.869356+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/149,baseline,123,True,1.0,265,41,3.1264,0,2026-05-22T16:32:50.684930+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/149,baseline,456,True,1.0,265,41,3.2187,0,2026-05-22T16:32:53.922444+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/150,baseline,42,True,1.0,168,78,7.1296,0,2026-05-22T16:32:57.253433+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/150,baseline,123,True,1.0,168,78,6.5006,0,2026-05-22T16:33:04.489911+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/150,baseline,456,True,1.0,168,78,6.6991,0,2026-05-22T16:33:11.093397+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/151,baseline,42,True,1.0,217,41,5.4636,0,2026-05-22T16:33:17.886480+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/151,baseline,123,True,1.0,217,41,3.7531,0,2026-05-22T16:33:23.463861+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/151,baseline,456,True,1.0,217,41,3.3891,0,2026-05-22T16:33:27.331541+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/152,baseline,42,True,1.0,306,29,4.2876,0,2026-05-22T16:33:30.833899+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/152,baseline,123,True,1.0,306,29,2.2296,0,2026-05-22T16:33:35.241367+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/152,baseline,456,True,1.0,306,29,2.2272,0,2026-05-22T16:33:37.585833+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/153,baseline,42,True,1.0,356,112,11.0347,0,2026-05-22T16:33:39.928348+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/153,baseline,123,True,1.0,356,112,8.9225,0,2026-05-22T16:33:51.061334+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/153,baseline,456,True,1.0,356,112,8.9325,0,2026-05-22T16:34:00.081115+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/154,baseline,42,False,0.0,208,33,3.6971,0,2026-05-22T16:34:09.110818+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/154,baseline,123,False,0.0,208,33,2.5633,0,2026-05-22T16:34:12.908188+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/154,baseline,456,False,0.0,208,33,2.6135,0,2026-05-22T16:34:15.570909+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/155,baseline,42,True,1.0,146,76,6.7096,0,2026-05-22T16:34:18.289238+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/155,baseline,123,True,1.0,146,76,6.1146,0,2026-05-22T16:34:25.096507+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/155,baseline,456,True,1.0,146,76,6.1688,0,2026-05-22T16:34:31.307438+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/156,baseline,42,True,1.0,188,183,15.7324,0,2026-05-22T16:34:37.572871+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/156,baseline,123,True,1.0,188,183,14.9305,0,2026-05-22T16:34:53.402609+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/156,baseline,456,True,1.0,188,183,14.7498,0,2026-05-22T16:35:08.429521+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/157,baseline,42,True,1.0,187,46,4.6871,0,2026-05-22T16:35:23.275339+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/157,baseline,123,True,1.0,187,46,3.6514,0,2026-05-22T16:35:28.062021+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/157,baseline,456,True,1.0,187,46,3.7913,0,2026-05-22T16:35:31.819058+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/158,baseline,42,True,1.0,197,87,8.1276,0,2026-05-22T16:35:35.709673+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/158,baseline,123,True,1.0,197,87,7.2545,0,2026-05-22T16:35:43.951201+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/158,baseline,456,True,1.0,197,87,7.3554,0,2026-05-22T16:35:51.321916+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/159,baseline,42,True,1.0,366,49,6.2704,0,2026-05-22T16:35:58.783323+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/159,baseline,123,True,1.0,366,43,3.4889,0,2026-05-22T16:36:05.156132+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/159,baseline,456,True,1.0,366,43,3.4504,0,2026-05-22T16:36:08.748389+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/160,baseline,42,False,0.0,285,50,5.7158,0,2026-05-22T16:36:12.301748+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/160,baseline,123,False,0.0,285,50,4.0072,0,2026-05-22T16:36:18.119811+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/160,baseline,456,False,0.0,285,50,4.1497,0,2026-05-22T16:36:22.226983+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/161,baseline,42,True,1.0,187,50,4.9899,0,2026-05-22T16:36:26.480142+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/161,baseline,123,True,1.0,187,50,4.1038,0,2026-05-22T16:36:31.578074+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/161,baseline,456,True,1.0,187,50,4.2124,0,2026-05-22T16:36:35.784953+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/162,baseline,42,True,1.0,165,34,3.6346,0,2026-05-22T16:36:40.098901+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/162,baseline,123,True,1.0,165,34,2.7537,0,2026-05-22T16:36:43.837203+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/162,baseline,456,True,1.0,165,34,2.8073,0,2026-05-22T16:36:46.693162+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/163,baseline,42,False,0.0,184,53,5.1279,0,2026-05-22T16:36:49.608209+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/163,baseline,123,False,0.0,184,53,4.378,0,2026-05-22T16:36:54.839315+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
HE,HumanEval/163,baseline,456,False,0.0,184,53,4.3397,0,2026-05-22T16:36:59.317013+00:00,qwen2.5-coder:7b-instruct-q4_K_M,
